CustomerID;Recency;InvoiceNo;TotalPrice;Quantity; UnitPrice ;Country;Churn;Predicted_Churn
151240;339;1;9075;89; $21.611.111.111.111.100,00 ;31;1;1
151250;62;2;37500;84; $4.730,00 ;31;0;0
151270;215;1;36117;251; $1.601.875,00 ;31;1;1
151280;62;3;108130;958; $21.109.333.333.333.300,00 ;31;0;0
151290;217;2;49620;164; $2.750,00 ;31;1;1
151330;39;2;61974;474; $1.844.090.909.090.910,00 ;31;0;0
151340;67;3;50527;289; $24.671.428.571.428.600,00 ;31;0;0
151360;152;3;80578;538; $1.772,00 ;31;1;1
151390;163;1;12210;102; $17.375,00 ;31;1;1
151450;212;2;51597;379; $32.347.058.823.529.400,00 ;31;1;1
151500;153;5;199851;1322; $3.551.231.884.057.970,00 ;31;1;1
151520;62;5;194520;1197; $3.290.521.739.130.430,00 ;31;0;0
151530;122;1;30450;198; $38.477.272.727.272.700,00 ;31;1;1
151560;120;3;96149;597; $2.841.090.909.090.910,00 ;31;1;1
151570;126;2;76646;1314; $8.770.422.535.211.270,00 ;31;1;1
151640;254;2;61046;266; $30.995.238.095.238.100,00 ;31;1;1
151650;698;1;41764;160; $4.493.703.703.703.700,00 ;31;1;1
151710;10;1;128950;290; $3.770,00 ;31;0;0
151720;333;1;36125;386; $1.808.846.153.846.150,00 ;31;1;1
151790;341;1;10200;40; $2.550,00 ;31;1;1
151800;517;1;8750;36; $3.266.666.666.666.670,00 ;31;1;1
151810;245;1;25448;292; $9.183.333.333.333.330,00 ;31;1;1
151820;126;1;21439;109; $23.207.692.307.692.300,00 ;31;1;1
151840;61;2;35159;223; $2.566.031.746.031.750,00 ;31;0;0
151870;36;8;163999;759; $2.460.810.810.810.810,00 ;31;0;0
151920;3;3;94226;918; $23.664.705.882.352.900,00 ;31;0;0
151930;62;1;46872;144; $5.592.105.263.157.890,00 ;31;0;0
151970;341;1;19407;124; $3.086.666.666.666.670,00 ;31;1;1
151980;124;2;19364;120; $1.875,00 ;31;1;1
151990;31;3;88815;287; $3.870,00 ;31;0;0
152010;190;3;63247;563; $18.357.575.757.575.800,00 ;31;1;1
152030;343;1;17414;224; $795,00 ;31;1;1
152050;247;1;47630;196; $5.010,00 ;31;1;1
152060;99;2;20130;78; $2.650,00 ;31;1;1
152080;120;3;43950;162; $3.607.692.307.692.310,00 ;31;1;1
152110;62;2;77534;240; $4.460.769.230.769.230,00 ;31;0;0
152120;7;1;10180;36; $3.630,00 ;31;0;0
152140;37;5;98503;863; $20.705.263.157.894.700,00 ;31;0;0
152150;246;1;22408;92; $380.375,00 ;31;1;1
152180;189;1;58682;372; $27.352.941.176.470.600,00 ;31;1;1
152200;252;1;30477;275; $17.530.434.782.608.700,00 ;31;1;1
152210;486;1;40325;43; $12.710,00 ;31;1;1
152230;251;1;28951;115; $3.249.166.666.666.670,00 ;31;1;1
152240;364;1;1160;2; $5.800,00 ;31;1;1
152260;312;1;15441;71; $38.425,00 ;31;1;1
152270;128;3;57165;369; $44.710.714.285.714.300,00 ;31;1;1
152280;245;2;206306;1236; $3.200.853.658.536.580,00 ;31;1;1
152340;130;1;18188;196; $15.478.571.428.571.400,00 ;31;1;1
152350;160;7;104997;559; $3.021.388.888.888.890,00 ;31;1;1
152370;121;1;8360;88; $15.671.428.571.428.600,00 ;31;1;1
152380;61;3;94824;692; $23.326,00 ;31;0;0
152400;7;3;102216;755; $2.862.857.142.857.140,00 ;31;0;0
152410;96;5;102791;1306; $14.195.774.647.887.300,00 ;31;1;1
152440;215;2;60097;405; $21.155.882.352.941.200,00 ;31;1;1
152450;219;1;46356;408; $143.125,00 ;31;1;1
152470;94;1;35600;160; $20.833.333.333.333.300,00 ;31;1;1
152520;96;2;70676;522; $1.976.818.181.818.180,00 ;31;1;1
152530;2;2;46675;389; $19.107.692.307.692.300,00 ;31;0;0
152540;247;1;29091;275; $1.925,00 ;31;1;1
152550;245;1;87951;489; $2.710.851.063.829.790,00 ;31;1;1
152570;342;1;15380;46; $7.621.428.571.428.570,00 ;31;1;1
152580;189;1;31566;78; $57.675,00 ;31;1;1
152600;188;3;78570;402; $4.023.636.363.636.360,00 ;31;1;1
152640;184;1;36161;265; $21.456.521.739.130.400,00 ;31;1;1
152650;34;1;76688;372; $3.309,00 ;31;0;0
152660;224;1;11930;18; $6.750,00 ;31;1;1
152670;1;3;130096;800; $179.375,00 ;31;0;0
152700;39;3;72640;412; $3.665,00 ;31;0;0
152710;5;8;122867;681; $3.206.020.408.163.260,00 ;31;0;0
152740;213;1;30990;242; $21.213.636.363.636.400,00 ;31;1;1
152750;303;1;59984;498; $3.070.487.804.878.050,00 ;31;1;1
152760;245;1;12010;64; $21.123.076.923.076.900,00 ;31;1;1
152810;1;3;95319;633; $33.409.375,00 ;31;0;0
152880;157;2;51948;214; $2.560,00 ;31;1;1
152890;61;2;56055;573; $12.141.379.310.344.800,00 ;31;0;0
152960;36;2;87826;460; $31.638,00 ;31;0;0
152970;61;2;38026;172; $27.117.391.304.347.800,00 ;31;0;0
152980;124;5;201448;1909; $19.623.275.862.069.000,00 ;31;1;1
153000;184;1;45864;292; $21.871.428.571.428.600,00 ;31;1;1
153010;219;3;127508;810; $28.856.716.417.910.400,00 ;31;1;1
153040;62;4;39150;58; $7.503.846.153.846.150,00 ;31;0;0
153060;124;2;71525;532; $25.578.048.780.487.800,00 ;31;1;1
153070;216;1;19405;37; $5.808.333.333.333.330,00 ;31;1;1
153080;69;1;29517;175; $36.310.526.315.789.500,00 ;31;0;0
153120;128;1;31816;163; $24.507.692.307.692.300,00 ;31;1;1
153150;184;1;33696;600; $7.604.761.904.761.900,00 ;31;1;1
153180;182;1;31262;642; $5.857.575.757.575.760,00 ;31;1;1
153190;342;1;15122;175; $2.166.875,00 ;31;1;1
153260;71;1;31171;386; $14.520.689.655.172.400,00 ;31;0;0
153300;62;2;71496;1312; $5.607.692.307.692.310,00 ;31;0;0
153320;486;4;160436;652; $2.787.142.857.142.860,00 ;19;1;1
153340;187;1;12564;114; $12.332.432.432.432.400,00 ;31;1;1
153390;245;1;26892;257; $2.140.888.888.888.890,00 ;31;1;1
153420;306;1;36073;283; $22.108.333.333.333.300,00 ;31;1;1
153440;90;2;25525;25; $10.427.777.777.777.800,00 ;31;0;0
153460;40;1;22596;144; $23.476.470.588.235.300,00 ;31;0;0
153470;486;1;16002;130; $1.514,00 ;31;1;1
153490;219;2;43394;327; $26.377.777.777.777.800,00 ;31;1;1
153500;698;1;2493;51; $1.158,00 ;31;1;1
153510;31;4;69495;297; $30.367.021.276.595.700,00 ;31;0;0
153530;517;1;24361;131; $3.810,00 ;31;1;1
153550;61;1;15080;24; $6.283.333.333.333.330,00 ;31;0;0
153560;122;5;107861;793; $16.328.968.253.968.300,00 ;31;1;1
153630;667;1;28064;144; $275.125,00 ;31;1;1
153640;216;1;53603;409; $16.819.230.769.230.800,00 ;31;1;1
153650;246;1;67275;319; $27.614.285.714.285.700,00 ;31;1;1
153670;99;2;139728;750; $2.640.769.230.769.230,00 ;31;1;1
153700;31;2;18696;84; $3.696.666.666.666.670,00 ;31;0;0
153730;333;2;60333;105; $6.417.916.666.666.670,00 ;31;1;1
153740;278;1;9942;126; $63.666.666.666.666.700,00 ;31;1;1
153760;340;1;64472;375; $2.716.101.694.915.250,00 ;31;1;1
153790;99;3;120934;1048; $19.426.829.268.292.700,00 ;31;1;1
153800;333;2;56140;132; $5.207.142.857.142.860,00 ;31;1;1
153810;67;1;31455;9; $34.950,00 ;31;0;0
153820;127;2;50850;454; $1.622.258.064.516.130,00 ;31;1;1
153860;188;1;39414;446; $1.386.451.612.903.230,00 ;31;1;1
153920;2;3;116253;875; $2.365.076.923.076.920,00 ;31;0;0
153930;283;1;5606;94; $660,00 ;31;1;1
153990;121;1;26664;188; $17.788.888.888.888.900,00 ;31;1;1
154000;124;4;49402;358; $1.760.909.090.909.090,00 ;31;1;1
154050;280;1;25730;193; $264.375,00 ;31;1;1
154060;39;2;42899;254; $2.400.188.679.245.280,00 ;31;0;0
154070;96;4;84647;558; $2.524.313.725.490.200,00 ;31;1;1
154100;306;2;72748;258; $41.713.793.103.448.300,00 ;31;1;1
154110;66;2;38221;155; $4.151.818.181.818.180,00 ;31;0;0
154140;37;2;39504;250; $3.137.142.857.142.860,00 ;31;0;0
154210;1;4;90500;500; $2.602.830.188.679.240,00 ;31;0;0
154230;334;1;3675;101; $555,00 ;31;1;1
154260;183;3;70620;342; $2.575.060.975.609.760,00 ;31;1;1
154270;183;2;100249;711; $17.903.619.909.502.300,00 ;31;1;1
154330;67;1;16066;118; $16.536.363.636.363.600,00 ;31;0;0
154340;122;2;29544;168; $2.972.608.695.652.170,00 ;31;1;1
154420;221;1;59400;120; $4.950,00 ;31;1;1
154430;121;1;36817;181; $21.516.363.636.363.600,00 ;31;1;1
154490;158;1;30178;268; $1.837.058.823.529.410,00 ;31;1;1
154500;91;1;35064;376; $16.086.666.666.666.700,00 ;31;1;1
154520;61;1;8004;60; $16.033.333.333.333.300,00 ;31;0;0
154530;121;4;80493;531; $24.112.849.162.011.200,00 ;31;1;1
154540;364;1;17910;86; $2.782,00 ;31;1;1
154560;342;2;16431;226; $1.425,00 ;31;1;1
154620;185;2;16980;124; $15.722.222.222.222.200,00 ;31;1;1
154630;61;1;12614;106; $18.557.142.857.142.900,00 ;31;0;0
154640;224;1;96146;350; $3.786.687.898.089.170,00 ;31;1;1
154670;65;1;28842;181; $1.836,00 ;31;0;0
154690;33;1;30430;128; $4.034.375,00 ;31;0;0
154710;152;1;45616;266; $18.507.792.207.792.200,00 ;31;1;1
154730;1;6;136320;512; $2.683.333.333.333.330,00 ;31;0;0
154820;274;2;204458;994; $39.593.333.333.333.300,00 ;31;1;1
154830;338;3;10186;150; $15.991.176.470.588.200,00 ;31;1;1
154840;121;1;63249;740; $13.759.259.259.259.300,00 ;31;1;1
154880;124;1;7647;73; $605,00 ;31;1;1
154890;6;1;31424;220; $2.664.782.608.695.650,00 ;31;0;0
154910;216;2;79698;532; $17.654.285.714.285.700,00 ;31;1;1
154920;30;1;17172;156; $13.271.428.571.428.600,00 ;31;0;0
154930;153;3;107844;304; $44.355,00 ;31;1;1
154940;64;1;97996;1077; $1.818.181.818.181.820,00 ;31;0;0
155000;333;1;26626;120; $6.365,00 ;31;1;1
155030;364;1;13377;74; $18.628.571.428.571.400,00 ;31;1;1
155050;157;2;143484;740; $3.101.212.121.212.120,00 ;31;1;1
155080;250;4;47991;175; $3.216.666.666.666.670,00 ;31;1;1
155110;334;1;22413;94; $2.836.923.076.923.080,00 ;31;1;1
155120;157;1;1980;12; $1.650,00 ;31;1;1
155180;40;6;167188;1113; $23.252.604.166.666.700,00 ;31;0;0
155200;121;1;23010;314; $11.994.444.444.444.400,00 ;31;1;1
155210;36;5;113918;572; $3.120,00 ;31;0;0
155220;153;1;13894;257; $59.333.333.333.333.300,00 ;31;1;1
155250;152;2;61350;252; $29.767.391.304.347.800,00 ;31;1;1
155260;183;2;14844;24; $5.495,00 ;31;1;1
155270;32;4;135712;635; $3.101.058.823.529.410,00 ;31;0;0
155290;99;5;121083;964; $17.010.967.741.935.500,00 ;31;1;1
155300;160;1;51506;324; $24.990.740.740.740.700,00 ;31;1;1
155310;90;2;188315;1105; $2.642.061.403.508.770,00 ;31;0;0
155330;32;1;44966;150; $4.660,00 ;31;0;0
155390;302;1;48176;410; $1.113.170.731.707.320,00 ;31;1;1
155450;638;1;12579;75; $26.751.612.903.225.800,00 ;31;1;1
155490;218;1;55458;262; $31.583.720.930.232.600,00 ;31;1;1
155500;39;2;25379;139; $22.454.166.666.666.700,00 ;31;0;0
155510;275;1;43606;218; $3.930.689.655.172.410,00 ;31;1;1
155520;189;1;9012;60; $17.841.176.470.588.200,00 ;31;1;1
155530;62;1;42958;451; $227.375,00 ;31;0;0
155540;161;1;17130;74; $31.714.285.714.285.700,00 ;31;1;1
155570;30;1;40813;219; $26.235,00 ;31;0;0
155610;128;1;26575;51; $6.378.571.428.571.430,00 ;31;1;1
155680;152;1;30742;180; $21.564.705.882.352.900,00 ;31;1;1
155690;40;1;28850;182; $20.642.857.142.857.100,00 ;31;0;0
155700;70;5;173011;1104; $2.605.660.377.358.490,00 ;31;0;0
155710;183;1;18689;102; $23.609.677.419.354.800,00 ;31;1;1
155720;191;4;78455;516; $22.064.705.882.352.900,00 ;31;1;1
155730;122;1;19675;143; $24.452.083.333.333.300,00 ;31;1;1
155740;667;1;31679;176; $179.900.826.446.281,00 ;31;1;1
155760;303;1;89216;404; $2.871.111.111.111.110,00 ;31;1;1
155770;34;3;25699;89; $30.120.512.820.512.800,00 ;31;0;0
155790;304;1;13370;64; $29.952,00 ;31;1;1
155810;33;6;61837;167; $6.607.741.935.483.870,00 ;31;0;0
155820;281;1;29227;255; $21.095.454.545.454.500,00 ;31;1;1
155870;32;1;25416;120; $1.800,00 ;31;0;0
155890;312;1;16227;125; $1.585,00 ;31;1;1
155940;91;2;68756;372; $29.389.473.684.210.500,00 ;31;1;1
155960;97;3;101454;426; $4.030.740.740.740.740,00 ;31;1;1
155970;244;1;30189;279; $14.372.727.272.727.300,00 ;31;1;1
156020;30;4;45843;445; $1.975.625,00 ;31;0;0
156050;32;4;92080;376; $42.368.333.333.333.300,00 ;31;0;0
156060;3;4;132348;428; $34.602.941.176.470.600,00 ;31;0;0
156070;163;1;8946;202; $5.869.230.769.230.770,00 ;31;1;1
156080;30;4;107838;714; $31.281.666.666.666.700,00 ;31;0;0
156090;127;1;29848;148; $444.625,00 ;31;1;1
156110;101;3;30460;40; $8.227.777.777.777.780,00 ;31;1;1
156120;92;2;18030;52; $3.666.666.666.666.670,00 ;31;1;1
156180;124;3;55402;354; $22.396.969.696.969.700,00 ;31;1;1
156200;281;1;41857;205; $48.948.275.862.069.000,00 ;31;1;1
156210;213;2;24807;133; $14.433.333.333.333.300,00 ;31;1;1
156220;311;1;41670;222; $3.926.551.724.137.930,00 ;31;1;1
156250;337;1;30114;250; $12.975,00 ;31;1;1
156280;66;6;177092;1267; $2.080.392.156.862.740,00 ;31;0;0
156320;64;4;173418;1316; $22.906,00 ;31;0;0
156360;32;2;65672;284; $3.020,00 ;31;0;0
156410;311;1;43111;309; $16.658.064.516.129.000,00 ;31;1;1
156430;311;3;66400;246; $5.933.030.303.030.300,00 ;31;1;1
156460;160;3;43630;394; $2.860.285.714.285.710,00 ;31;1;1
156490;163;2;81600;192; $4.250,00 ;31;1;1
156510;275;2;39630;241; $246.125,00 ;31;1;1
156520;93;1;31074;208; $3.531.904.761.904.760,00 ;31;1;1
156530;124;1;82944;1152; $720,00 ;31;1;1
156550;68;1;51531;324; $2.980.882.352.941.180,00 ;31;0;0
156560;281;1;4861;11; $4.510,00 ;31;1;1
156580;284;3;51505;125; $4.982,00 ;31;1;1
156600;342;2;36430;218; $22.605.263.157.894.700,00 ;31;1;1
156610;224;1;11600;80; $1.450,00 ;31;1;1
156650;68;1;146677;1174; $18.596.103.896.103.900,00 ;31;0;0
156680;189;1;7632;72; $1.060,00 ;31;1;1
156710;37;3;108892;808; $1.921.153.846.153.850,00 ;31;0;0
156730;2;3;175159;1116; $2.554.313.725.490.200,00 ;31;0;0
156740;67;3;101320;428; $11.083.902.439.024.400,00 ;31;0;0
156750;156;2;22539;485; $2.996.875,00 ;31;1;1
156790;66;3;72791;1080; $10.604.716.981.132.100,00 ;31;0;0
156800;486;1;45621;331; $21.183.333.333.333.300,00 ;31;1;1
156810;30;4;112182;710; $17.302.173.913.043.500,00 ;31;0;0
156870;188;4;126818;724; $3.120.375,00 ;31;1;1
156890;3;1;15060;28; $5.150,00 ;31;0;0
156900;213;1;12876;204; $7.363.636.363.636.360,00 ;31;1;1
156910;341;1;13680;72; $1.900,00 ;31;1;1
156920;30;1;19104;138; $19.041.666.666.666.700,00 ;31;0;0
156960;183;3;126210;432; $3.940,00 ;31;1;1
157010;152;2;51314;415; $19.133.333.333.333.300,00 ;31;1;1
157040;128;2;144234;662; $31.277.027.027.027.000,00 ;31;1;1
157060;154;2;9000;32; $3.283.333.333.333.330,00 ;31;1;1
157070;184;2;47907;394; $18.042.372.881.355.900,00 ;31;1;1
157080;101;3;113072;484; $31.932.758.620.689.700,00 ;31;1;1
157090;342;1;13325;121; $2.415,00 ;31;1;1
157120;96;1;15885;67; $37.944.444.444.444.400,00 ;31;1;1
157130;486;1;15585;59; $5.438.888.888.888.890,00 ;31;1;1
157160;578;1;54143;435; $24.502.631.578.947.400,00 ;31;1;1
157220;219;3;81983;619; $1.480.909.090.909.090,00 ;31;1;1
157230;425;1;18609;87; $2.354.878.048.780.490,00 ;31;1;1
157270;10;2;124839;666; $29.187.179.487.179.500,00 ;31;0;0
157290;36;1;8500;28; $3.750,00 ;31;0;0
157300;124;2;63077;375; $2.846.829.268.292.680,00 ;31;1;1
157320;36;2;29412;215; $18.907.142.857.142.900,00 ;31;0;0
157330;311;1;13170;62; $2.820,00 ;31;1;1
157370;37;4;64549;371; $2.863.181.818.181.820,00 ;31;0;0
157380;96;5;142469;1053; $17.825.862.068.965.500,00 ;31;1;1
157390;245;1;44912;472; $252.375,00 ;31;1;1
157430;127;2;45246;138; $41.781.632.653.061.200,00 ;31;1;1
157450;183;1;30953;115; $4.446.470.588.235.290,00 ;31;1;1
157470;33;1;30682;161; $22.784.615.384.615.400,00 ;31;0;0
157500;152;5;109895;962; $2.064.488.188.976.380,00 ;31;1;1
157520;155;4;129134;1117; $15.613.333.333.333.300,00 ;31;1;1
157530;131;1;7920;144; $550,00 ;31;1;1
157540;160;1;9180;36; $2.933.333.333.333.330,00 ;31;1;1
157550;2;1;33092;292; $27.842.857.142.857.100,00 ;31;0;0
157560;65;4;49651;242; $23.113.020.833.333.300,00 ;31;0;0
157570;189;2;66699;491; $22.455.555.555.555.600,00 ;31;1;1
157590;220;1;680;8; $850,00 ;31;1;1
157620;215;1;24576;104; $3.323.333.333.333.330,00 ;31;1;1
157630;122;1;53968;84; $7.668.928.571.428.570,00 ;31;1;1
157640;1;4;160076;873; $30.309.574.468.085.100,00 ;31;0;0
157660;184;1;31506;170; $3.208.181.818.181.820,00 ;31;1;1
157730;243;1;63568;311; $1.334,00 ;31;1;1
157740;304;1;24425;87; $4.046,00 ;31;1;1
157750;129;1;8960;68; $13.785.714.285.714.300,00 ;31;1;1
157770;7;1;25805;129; $3.430,00 ;31;0;0
157800;37;2;27545;155; $34.105.882.352.941.200,00 ;31;0;0
157810;162;1;8335;29; $6.710,00 ;31;1;1
157820;32;1;153178;644; $4.145.238.095.238.090,00 ;31;0;0
157850;153;3;99857;858; $2.916.842.105.263.160,00 ;31;1;1
157870;92;1;45038;286; $21.688.095.238.095.200,00 ;31;1;1
157960;70;4;116526;460; $31.316,00 ;31;0;0
157970;97;2;182520;728; $2.716.666.666.666.670,00 ;31;1;1
157990;101;2;43003;539; $26.443.243.243.243.200,00 ;31;1;1
158000;160;1;22920;108; $4.157.142.857.142.860,00 ;31;1;1
158010;62;1;82462;466; $2.850,00 ;31;0;0
158040;90;4;136995;1049; $22.221.875,00 ;31;0;0
158050;122;6;93967;637; $2.729.375,00 ;31;1;1
158060;130;2;48786;413; $1.883.913.043.478.260,00 ;31;1;1
158080;192;3;207898;924; $2.682.951.807.228.920,00 ;31;1;1
158090;70;3;31596;164; $3.708.636.363.636.360,00 ;31;0;0
158110;455;1;28985;95; $369.375,00 ;31;1;1
158120;34;2;82248;289; $5.720.625,00 ;31;0;0
158140;275;1;42564;228; $3.439.375,00 ;31;1;1
158150;36;3;114762;1158; $13.661.111.111.111.100,00 ;31;0;0
158190;130;1;58294;522; $1.662.439.024.390.240,00 ;31;1;1
158210;92;1;25418;94; $37.588.235.294.117.600,00 ;31;1;1
158220;182;1;43393;215; $2.655.882.352.941.180,00 ;31;1;1
158230;667;1;15;1; $150,00 ;31;1;1
158270;96;8;85228;332; $5.125.818.181.818.180,00 ;31;1;1
158290;336;1;31070;576; $6.244,00 ;31;1;1
158300;303;1;52272;415; $24.730.769.230.769.200,00 ;31;1;1
158310;1;2;42324;797; $17.062.745.098.039.200,00 ;31;0;0
158340;160;2;100912;410; $31.726.506.024.096.400,00 ;31;1;1
158370;184;1;36543;189; $330.375,00 ;31;1;1
158390;183;1;25813;135; $23.746.153.846.153.800,00 ;31;1;1
158400;1;1;9852;140; $1.219,00 ;31;0;0
158410;220;2;61326;366; $15.691.666.666.666.700,00 ;31;1;1
158430;100;1;10761;27; $69.075,00 ;31;1;1
158450;193;2;62116;376; $19.586.206.896.551.700,00 ;31;1;1
158470;334;1;20859;101; $4.106.923.076.923.080,00 ;31;1;1
158520;188;1;5750;10; $5.750,00 ;31;1;1
158540;213;3;43771;180; $20.052.272.727.272.700,00 ;31;1;1
158550;96;1;12840;68; $22.295,00 ;31;1;1
158580;31;2;59307;369; $23.877.941.176.470.600,00 ;31;0;0
158600;156;4;58211;304; $3.181.063.829.787.230,00 ;31;1;1
158620;333;2;51982;210; $2.958.198.198.198.200,00 ;31;1;1
158640;245;2;106414;554; $3.075,00 ;31;1;1
158650;2;2;51205;312; $35.164.516.129.032.300,00 ;31;0;0
158670;37;5;110063;727; $2.976.818.181.818.180,00 ;31;0;0
158690;160;2;14964;175; $2.142,00 ;31;1;1
158700;153;1;31620;335; $15.022.368.421.052.600,00 ;31;1;1
158770;121;1;24337;196; $2.910,00 ;31;1;1
158800;578;1;31304;211; $19.721.904.761.904.800,00 ;31;1;1
158810;425;1;2373;55; $3.036.666.666.666.670,00 ;31;1;1
158820;547;2;19744;164; $132.625,00 ;31;1;1
158830;152;2;37191;223; $2.877.551.020.408.160,00 ;31;1;1
158850;124;3;33453;111; $3.931.111.111.111.110,00 ;31;1;1
158860;62;1;18109;147; $29.975,00 ;31;0;0
158890;187;2;40151;215; $2.605.483.870.967.740,00 ;31;1;1
158940;578;1;14729;115; $18.473.684.210.526.300,00 ;31;1;1
158980;121;3;88859;376; $32.361.842.105.263.200,00 ;31;1;1
158990;547;1;5625;39; $4.125,00 ;31;1;1
159010;126;1;10860;209; $20.383.333.333.333.300,00 ;31;1;1
159030;30;1;140520;456; $3.550,00 ;31;0;0
159040;333;1;16468;84; $2.953.333.333.333.330,00 ;31;1;1
159060;250;2;79860;334; $2.756.511.627.906.980,00 ;31;1;1
159070;182;1;41147;253; $2.070.873.015.873.020,00 ;31;1;1
159100;90;4;52703;452; $15.943.103.448.275.900,00 ;31;0;0
159160;91;5;78928;375; $3.681.392.405.063.290,00 ;31;1;1
159170;190;1;12310;42; $5.150,00 ;31;1;1
159180;308;1;19223;87; $24.522.222.222.222.200,00 ;31;1;1
159190;547;1;24786;242; $2.450.612.244.897.960,00 ;31;1;1
159200;126;4;15796;99; $20.633.333.333.333.300,00 ;31;1;1
159220;698;1;30146;138; $42.372.727.272.727.300,00 ;31;1;1
159230;667;1;11196;122; $2.634.761.904.761.900,00 ;31;1;1
159300;276;1;42663;139; $4.022.857.142.857.140,00 ;31;1;1
159320;2;4;122610;1258; $13.574.137.931.034.500,00 ;31;0;0
159350;7;1;30882;1; $308.820,00 ;31;0;0
159370;184;1;11511;73; $21.014.285.714.285.700,00 ;31;1;1
159380;221;1;10500;84; $1.250,00 ;31;1;1
159400;343;1;3580;4; $8.950,00 ;31;1;1
159440;130;1;32510;50; $5.083.333.333.333.330,00 ;31;1;1
159450;455;1;18100;52; $2.750,00 ;31;1;1
159480;333;1;28832;128; $2.911,00 ;31;1;1
159500;122;1;38049;161; $38.314.285.714.285.700,00 ;31;1;1
159510;333;1;31055;139; $3.317.894.736.842.100,00 ;31;1;1
159520;183;3;49454;276; $2.942.597.402.597.400,00 ;31;1;1
159530;6;5;105110;637; $20.603.125,00 ;31;0;0
159550;31;7;193397;951; $300.144.578.313.253,00 ;31;0;0
159570;122;1;36463;211; $2.607.857.142.857.140,00 ;31;1;1
159650;30;3;65333;366; $19.860.550.458.715.600,00 ;31;0;0
159690;152;2;31392;76; $50.614.285.714.285.700,00 ;31;1;1
159700;100;1;30276;116; $2.428.181.818.181.820,00 ;31;1;1
159710;2;6;113285;817; $17.589.473.684.210.500,00 ;31;0;0
159730;486;1;30782;106; $44.275,00 ;31;1;1
159740;6;4;149975;1250; $266.234.693.877.551,00 ;31;0;0
159760;281;1;19109;125; $17.858,00 ;31;1;1
159800;2;2;159332;968; $2.571.304.347.826.090,00 ;31;0;0
159810;7;2;79080;396; $2.701.875,00 ;31;0;0
159830;455;2;79520;560; $16.669.642.857.142.900,00 ;31;1;1
159840;152;5;100086;974; $2.694,00 ;31;1;1
159850;125;1;18956;208; $1.400,00 ;31;1;1
159860;91;1;16812;268; $8.971.428.571.428.570,00 ;31;1;1
159870;33;3;51077;223; $3.362,00 ;31;0;0
159920;182;1;4199;17; $6.110,00 ;31;1;1
159930;183;3;60719;441; $1.967.448.275.862.070,00 ;31;1;1
159960;2;2;39501;139; $36.756,00 ;31;0;0
159980;275;2;131777;849; $25.922.439.024.390.200,00 ;31;1;1
160030;61;2;93013;590; $19.817.777.777.777.800,00 ;31;0;0
160050;66;1;11284;45; $3.382.692.307.692.310,00 ;31;0;0
160060;6;1;10140;84; $15.775,00 ;31;0;0
160070;5;3;143488;1181; $17.880.495.356.037.200,00 ;31;0;0
160090;153;2;50319;236; $23.756.521.739.130.400,00 ;31;1;1
160100;129;3;40372;210; $21.798.837.209.302.300,00 ;31;1;1
160120;156;3;138694;799; $24.870.212.765.957.400,00 ;31;1;1
160140;65;2;33429;159; $22.089.156.626.506.000,00 ;31;0;0
160150;182;1;20310;276; $8.560.975.609.756.100,00 ;31;1;1
160160;182;3;76821;345; $2.751.678.832.116.790,00 ;31;1;1
160180;5;1;12176;44; $33.273.333.333.333.300,00 ;31;0;0
160190;163;2;60941;250; $28.888,00 ;31;1;1
160200;215;1;49630;290; $19.003.846.153.846.200,00 ;31;1;1
160250;61;1;43966;338; $19.764.285.714.285.700,00 ;31;0;0
160270;70;3;43252;654; $28.942.857.142.857.100,00 ;31;0;0
160300;284;1;33124;283; $2.313.793.103.448.280,00 ;31;1;1
160310;124;2;48090;423; $26.385,00 ;31;1;1
160340;40;1;15360;128; $16.388.888.888.888.900,00 ;31;0;0
160370;131;1;30300;80; $5.894.444.444.444.440,00 ;31;1;1
160380;302;1;7845;15; $5.183.333.333.333.330,00 ;31;1;1
160400;215;1;39201;175; $4.272.105.263.157.890,00 ;31;1;1
160410;91;1;42660;540; $790,00 ;31;1;1
160420;40;1;2495;5; $6.100,00 ;31;0;0
160430;6;3;43221;348; $39.945.454.545.454.500,00 ;31;0;0
160450;3;2;36095;302; $20.995.833.333.333.300,00 ;31;0;0
160480;698;2;7500;144; $67.625,00 ;31;1;1
160530;94;2;146011;1793; $2.882.738.095.238.090,00 ;31;1;1
160550;281;1;13480;22; $89.875,00 ;31;1;1
160570;6;5;86025;403; $30.486.046.511.627.900,00 ;31;0;0
160590;215;2;17819;91; $20.608.333.333.333.300,00 ;31;1;1
160620;7;2;57818;333; $3.084.230.769.230.770,00 ;31;0;0
160650;455;1;34176;231; $16.166.216.216.216.200,00 ;31;1;1
160660;92;3;97750;775; $21.720.967.741.935.500,00 ;31;1;1
160700;153;1;68685;251; $2.858.421.052.631.580,00 ;31;1;1
160760;31;5;112408;770; $25.063.013.698.630.100,00 ;31;0;0
160780;342;1;7920;16; $4.950,00 ;31;1;1
160800;69;1;10758;66; $1.950,00 ;31;0;0
160810;158;2;54377;235; $3.080.232.558.139.530,00 ;31;1;1
160850;1;1;10683;97; $22.776.190.476.190.500,00 ;31;0;0
160860;31;3;66227;339; $225.125,00 ;31;0;0
160910;126;1;15781;71; $269.375,00 ;31;1;1
160940;61;3;73862;538; $31.936,00 ;31;0;0
160980;158;4;89438;377; $400.875,00 ;31;1;1
